operation;value;success;time_ns;operations
insert;4681;true;2400;2096
insert;32756;true;10600;75
insert;46208;true;2100;740
insert;30139;true;1100;50
insert;61095;true;2000;759
insert;90836;true;4100;2661
insert;72089;true;3800;2307
insert;84488;true;2200;1832
insert;97659;true;6700;3617
insert;95837;true;5700;3378
insert;11707;true;4600;3047
insert;41356;true;1300;265
insert;32111;true;1000;76
insert;75930;true;5100;2872
insert;19597;true;7300;4082
insert;68295;true;2500;1837
insert;52249;true;1200;639
insert;57329;true;3000;1338
insert;49468;true;1700;593
insert;61134;true;1800;766
insert;97500;true;6100;3591
insert;3265;true;2100;1907
insert;77329;true;5400;3072
insert;18669;true;7000;3964
insert;52038;true;1100;609
insert;8598;true;3500;2643
insert;95548;true;5900;3342
insert;60081;true;1500;629
insert;30125;true;1400;49
insert;18015;true;6800;3888
insert;8547;true;3600;2641
insert;86865;true;2800;2147
insert;46727;true;2200;791
insert;64402;true;1300;1321
insert;88633;true;3300;2396
insert;81336;true;1200;1411
insert;23251;true;1000;46
insert;83601;true;1800;1716
insert;71698;true;3400;2272
insert;97200;true;5900;3565
insert;73340;true;3500;2459
insert;59917;true;1400;610
insert;4952;true;2300;2144
insert;33266;true;1900;84
insert;1867;true;1600;1735
insert;47566;true;1000;348
insert;96440;true;5300;3476
insert;92618;true;4100;2905
insert;98901;true;6100;3798
insert;37477;true;1100;59
insert;26282;true;900;106
insert;60358;true;1400;677
insert;58918;true;1100;506
insert;19005;true;7200;4024
insert;60045;true;1300;629
insert;66788;true;1900;1644
insert;23972;true;7500;77
insert;13418;true;5300;3295
insert;71493;true;3600;2233
insert;66626;true;1900;1628
insert;99971;true;7000;3957
insert;71407;true;3300;2225
insert;75863;true;5100;2888
insert;35375;true;3900;88
insert;76093;true;5000;2935
insert;5031;true;2600;2160
insert;33216;true;1000;77
insert;43224;true;1200;386
insert;20534;true;7700;4247
insert;42879;true;1000;335
insert;37604;true;800;68
insert;66729;true;1900;1646
insert;21283;true;7600;4350
insert;54664;true;2100;966
insert;18666;true;77600;3989
insert;34485;true;1300;48
insert;79445;true;8800;3349
insert;89869;true;5500;2576
insert;56520;true;3700;1207
insert;3551;true;2200;1964
insert;46990;true;3600;828
insert;69406;true;2700;2006
insert;93685;true;5200;3087
insert;98439;true;6600;3750
insert;61219;true;2100;800
insert;12912;true;4700;3259
insert;3755;true;2000;2000
insert;86928;true;2400;2169
insert;27469;true;1300;150
insert;615;true;1000;1573
insert;99686;true;5800;3918
insert;23889;true;10400;69
insert;94674;true;4900;3235
insert;26904;true;1200;144
insert;69782;true;2800;2059
insert;7071;true;3100;2440
insert;67415;true;2300;1742
insert;59759;true;1400;599
insert;99845;true;6600;3962
insert;60036;true;1500;632
insert;93888;true;5300;3131
insert;17633;true;6000;3869
insert;42835;true;1100;333
insert;85047;true;2100;1944
insert;71811;true;3300;2311
insert;7333;true;2800;2482
insert;3292;true;1700;1935
insert;16091;true;5000;3650
insert;17095;true;5400;3797
insert;41140;true;1400;246
insert;72490;true;3000;2422
insert;12683;true;4000;3250
insert;24393;true;1000;65
insert;24604;true;8900;114
insert;338;true;800;1547
insert;70440;true;2400;2147
insert;22397;true;1100;168
insert;44767;true;1500;560
insert;5040;true;2200;2188
insert;11888;true;3900;3143
insert;92470;true;3900;2909
insert;8027;true;2700;2600
insert;82994;true;1700;1652
insert;27617;true;1000;169
insert;97248;true;5500;3607
insert;71089;true;2800;2208
insert;59735;true;1100;599
insert;29367;true;900;52
insert;44944;true;1300;581
insert;83521;true;1400;1726
insert;90335;true;7400;2655
insert;31413;true;1300;134
insert;1586;true;1300;1723
insert;12601;true;4200;3254
insert;43954;true;1100;478
insert;44456;true;1100;533
insert;38235;true;1300;89
insert;602;true;1000;1583
insert;36791;true;800;66
insert;66251;true;3500;1579
insert;80425;true;6200;3484
insert;89515;true;3300;2556
insert;9636;true;3500;2834
insert;98751;true;5700;3827
insert;56629;true;2800;1234
insert;79308;true;5300;3365
insert;52590;true;1200;705
insert;44284;true;1300;516
insert;97269;true;4700;3620
insert;35234;true;7300;84
insert;19692;true;7400;4185
insert;25352;true;1400;104
insert;55876;true;2200;1124
insert;81292;true;1100;1429
insert;69783;true;2600;2074
insert;51853;true;1100;595
insert;93078;true;4400;3026
insert;16290;true;5200;3720
insert;4728;true;2000;2159
insert;50832;true;2300;785
insert;9685;true;3900;2842
insert;16781;true;5500;3793
insert;87692;true;2800;2311
insert;26401;true;1200;107
insert;23801;true;600;45
insert;71956;true;3400;2345
insert;80733;true;6100;3544
insert;93671;true;4500;3122
insert;86533;true;2400;2147
insert;83000;true;1400;1668
insert;80895;true;800;1385
insert;28320;true;1400;276
insert;16208;true;4900;3714
insert;75671;true;4300;2895
insert;53293;true;1500;796
insert;40104;true;1100;148
insert;35547;true;1300;75
insert;22743;true;1200;217
insert;13110;true;4800;3343
insert;5832;true;2500;2318
insert;74966;true;4700;2808
insert;80881;true;900;1384
insert;85513;true;1900;2035
insert;23259;true;900;49
insert;38221;true;4400;118
insert;27123;true;1000;132
insert;39627;true;700;87
insert;29428;true;900;64
insert;75222;true;3400;2839
insert;92398;true;3800;2936
insert;95117;true;5000;3377
insert;20340;true;6900;4305
insert;3619;true;1600;2012
insert;50391;true;1800;728
insert;30888;true;900;90
insert;22025;true;700;112
insert;53885;true;1400;873
insert;4735;true;1800;2171
insert;56415;true;2000;1212
insert;41586;true;1300;305
insert;83133;true;1300;1700
insert;79229;true;5000;3372
insert;20969;true;5900;4406
insert;33478;true;900;118
insert;89603;true;2900;2597
insert;12408;true;3900;3255
insert;99909;true;5600;4040
insert;52192;true;800;643
insert;28951;true;1000;79
insert;3861;true;1500;2060
insert;51933;true;900;608
insert;64272;true;1000;1333
insert;90430;true;3100;2711
insert;65337;true;1400;1460
insert;69364;true;18000;2033
insert;14883;true;14200;3577
insert;87802;true;3200;2350
insert;85033;true;2000;1983
insert;92062;true;4100;2904
insert;12564;true;5500;3286
insert;84253;true;1900;1871
insert;2686;true;1800;1883
insert;48923;true;1400;527
insert;30598;true;1000;89
insert;60970;true;2200;768
insert;14808;true;5500;3578
insert;48943;true;1300;536
insert;62271;true;2700;949
insert;99333;true;6900;3964
insert;85277;true;2200;2021
insert;49232;true;1400;573
insert;32624;true;1300;48
insert;89001;true;3200;2552
insert;69919;true;3200;2108
insert;56891;true;3300;1297
insert;79624;true;5800;3421
insert;20672;true;7500;4385
insert;94428;true;4600;3289
insert;57882;true;2800;1453
insert;48652;true;1100;488
insert;75765;true;5200;2944
insert;68010;true;2100;1847
insert;18701;true;5800;4106
insert;52569;true;1300;715
insert;16191;true;5600;3745
insert;3826;true;1900;2064
insert;51924;true;1000;612
insert;7478;true;3200;2567
insert;34655;true;1200;49
insert;55583;true;1900;1127
insert;49715;true;1400;647
insert;45232;true;1700;637
insert;77541;true;4900;3198
insert;8429;true;3200;2712
insert;62515;true;2100;986
insert;84773;true;2100;1952
insert;45331;true;1600;654
insert;66581;true;1800;1661
insert;17523;true;6200;3953
insert;7176;true;3100;2522
insert;43990;true;1200;487
insert;57121;true;2500;1350
insert;3938;true;2100;2083
insert;79955;true;6300;3478
insert;76686;true;4800;3097
insert;24546;true;9000;106
insert;43062;true;1000;378
insert;43694;true;900;451
insert;12886;true;4600;3356
insert;24358;true;1000;66
insert;67908;true;2200;1846
insert;24572;true;800;73
insert;36001;true;900;78
insert;64698;true;1200;1387
insert;61904;true;2000;907
insert;5492;true;2500;2295
insert;24193;true;900;58
insert;89357;true;3800;2589
insert;79068;true;6300;3386
insert;55296;true;2400;1105
insert;59389;true;1300;564
insert;61913;true;1800;913
insert;41679;true;1300;326
insert;68981;true;2500;2005
insert;10558;true;4300;3014
insert;95288;true;5700;3436
insert;59883;true;1100;630
insert;30472;true;900;74
insert;6797;true;2800;2477
insert;61078;true;1800;795
insert;90433;true;3700;2739
insert;1133;true;1400;1716
insert;11545;true;4200;3163
insert;76538;true;4800;3088
insert;1908;true;1500;1810
insert;72065;true;3400;2405
insert;43796;true;1100;468
insert;72174;true;3500;2420
insert;83322;true;1600;1746
insert;24267;true;800;61
insert;49359;true;1300;600
insert;48628;true;1100;487
insert;50885;true;2000;814
insert;81930;true;1200;1545
insert;25903;true;1200;135
insert;60303;true;1600;696
insert;65607;true;1500;1517
insert;3973;true;1800;2099
insert;22477;true;1100;187
insert;97182;true;4700;3694
insert;64262;true;1000;1352
insert;91926;true;3500;2911
insert;79768;true;5800;3485
insert;42280;true;1500;411
insert;9488;true;3800;2890
insert;11310;true;4400;3139
insert;86560;true;2600;2202
insert;14317;true;6100;3574
insert;68134;true;2200;1896
insert;53215;true;1400;812
insert;60568;true;1600;739
insert;36395;true;1100;129
insert;92146;true;4100;2947
insert;17923;true;5400;4055
insert;14574;true;4700;3596
insert;43427;true;1100;425
insert;90327;true;3300;2728
insert;23755;true;6100;62
insert;19750;true;5700;4309
insert;46198;true;1900;788
insert;63950;true;1000;1319
insert;57282;true;2600;1383
insert;63363;true;700;1248
insert;62326;true;1900;984
insert;1792;true;1200;1804
insert;29705;true;1100;59
insert;63058;true;1700;1087
insert;84686;true;1700;1957
insert;93690;true;4000;3214
insert;50490;true;2000;765
insert;41708;true;1200;338
insert;62756;true;1700;1052
insert;40410;true;1200;188
insert;89003;true;3100;2579
insert;57449;true;2800;1434
insert;98334;true;6000;3882
insert;32128;true;1300;79
insert;47684;true;800;372
insert;32748;true;1000;53
insert;90897;true;3200;2809
insert;60838;true;1500;781
insert;80299;true;6900;3569
insert;15197;true;6000;3683
insert;84207;true;1800;1886
insert;3956;true;1700;2110
insert;62913;true;1700;1070
insert;44480;true;1000;559
insert;60842;true;1100;787
insert;45851;true;1500;756
insert;72101;true;3600;2430
insert;67779;true;1900;1857
insert;32540;true;1000;47
insert;69875;true;2500;2150
insert;53555;true;1500;861
insert;18542;true;6000;4163
insert;21688;true;7800;4602
insert;38843;true;900;110
insert;85566;true;2200;2089
insert;56422;true;2400;1246
insert;770;true;1100;1663
insert;21342;true;6600;4556
insert;50500;true;1700;771
insert;92535;true;4300;3034
insert;69797;true;3100;2141
insert;50884;true;2100;824
insert;65994;true;1600;1592
insert;15562;true;6700;3735
insert;72530;true;3700;2519
insert;8455;true;3600;2764
insert;28764;true;1000;58
insert;62929;true;2500;1078
insert;75054;true;4600;2900
insert;90537;true;3300;2785
insert;77659;true;5100;3279
insert;37200;true;1300;50
insert;64749;true;1000;1420
insert;76331;true;7200;3105
insert;89847;true;3200;2690
insert;86493;true;2400;2209
insert;86656;true;2700;2232
insert;88570;true;3200;2513
insert;19044;true;6600;4233
insert;3982;true;2000;2126
insert;1501;true;1300;1781
insert;40762;true;2000;209
insert;93465;true;4200;3208
insert;18139;true;5600;4110
insert;61144;true;1500;827
insert;49995;true;1400;689
insert;51914;true;900;619
insert;67879;true;2000;1882
insert;96786;true;5400;3697
insert;43258;true;1000;415
insert;50307;true;1800;742
insert;40409;true;1000;189
insert;83407;true;1300;1780
insert;22373;true;1100;168
insert;4395;true;1900;2185
insert;16104;true;4900;3814
insert;65706;true;1600;1555
insert;97012;true;6500;3725
insert;29061;true;900;95
insert;3440;true;1700;2043
insert;9390;true;3900;2912
insert;77597;true;6000;3284
insert;11201;true;4600;3167
insert;93216;true;4400;3170
insert;28754;true;900;56
insert;84571;true;2000;1955
insert;22787;true;1300;235
insert;8345;true;3500;2762
insert;3719;true;2000;2097
insert;19652;true;7200;4348
insert;69976;true;3000;2191
insert;71809;true;3500;2416
insert;95468;true;5600;3538
insert;54925;true;2300;1058
insert;47052;true;2300;890
insert;45789;true;1600;753
insert;63783;true;900;1323
insert;12126;true;5500;3329
insert;60728;true;1800;778
insert;17118;true;6500;3994
insert;8377;true;3400;2777
insert;68866;true;2700;2026
insert;84786;true;2100;1999
insert;4246;true;50200;2182
insert;33426;true;1600;107
insert;22116;true;1000;132
insert;62105;true;2200;971
insert;90557;true;4000;2818
insert;44280;true;1400;542
insert;26237;true;1200;117
insert;21168;true;7600;4595
insert;18780;true;5800;4246
insert;6745;true;3000;2535
insert;71401;true;3400;2351
insert;23466;true;700;34
insert;78702;true;5600;3442
insert;25660;true;900;140
insert;4370;true;2200;2202
insert;63278;true;1000;1261
insert;73486;true;3600;2644
insert;32220;true;1300;90
insert;26919;true;1600;153
insert;55372;true;2300;1129
insert;65523;true;1400;1547
insert;7460;true;3300;2647
insert;20660;true;6400;4534
insert;95863;true;5700;3603
insert;72136;true;3500;2486
insert;15851;true;5600;3819
insert;13312;true;5000;3502
insert;10349;true;4000;3063
insert;98625;true;6700;3978
insert;57913;true;1100;400
insert;59007;true;1200;545
insert;21909;true;7600;4718
insert;25034;true;1400;96
insert;90454;true;4000;2805
insert;88135;true;3200;2464
insert;16925;true;6300;3987
insert;93551;true;4700;3243
insert;87826;true;2800;2428
insert;95587;true;5300;3579
insert;17701;true;5700;4116
insert;23425;true;1200;68
insert;38937;true;1200;119
insert;18469;true;6900;4237
insert;1568;true;1500;1814
insert;42085;true;1500;408
insert;86726;true;2900;2270
insert;64925;true;1400;1467
insert;75396;true;4800;2978
insert;35254;true;1400;63
insert;57322;true;2800;1414
insert;75354;true;4400;2979
insert;21811;true;8000;4715
insert;50611;true;2300;797
insert;13062;true;4000;3494
insert;78969;true;5000;3484
insert;14094;true;5000;3625
insert;85683;true;2500;2133
insert;104;true;1300;1606
insert;28266;true;1500;267
insert;98869;true;7300;4030
insert;70761;true;2800;2299
insert;89374;true;3800;2671
insert;77617;true;5100;3332
insert;93993;true;5300;3334
insert;93622;true;4600;3275
insert;48581;true;1200;486
insert;6424;true;2800;2523
insert;98316;true;6000;3970
insert;36970;true;1100;44
insert;79488;true;5700;3553
insert;81188;true;1200;1489
insert;91477;true;4200;2938
insert;92902;true;4600;3163
insert;25751;true;1200;120
insert;20762;true;6800;4588
insert;80135;true;5200;3642
insert;1940;true;1500;1881
insert;67595;true;2100;1879
insert;63091;true;2500;1122
insert;65535;true;1400;1562
insert;89919;true;3300;2756
insert;50148;true;1700;719
insert;8466;true;3700;2836
insert;37989;true;1300;79
insert;59835;true;1300;649
insert;41711;true;1300;347
insert;9502;true;4100;2989
insert;53955;true;1800;917
insert;88237;true;3000;2509
insert;46897;true;2400;879
insert;63570;true;1400;1315
insert;14243;true;5100;3674
insert;52688;true;1400;758
insert;5328;true;2700;2371
insert;39755;true;900;98
insert;13031;true;4800;3514
insert;40854;true;1000;228
insert;177;true;1000;1627
insert;1821;true;1400;1872
insert;23593;true;12100;54
insert;13008;true;5200;3519
insert;33394;true;1200;102
insert;757;true;1200;1716
insert;82709;true;1600;1702
insert;21818;true;7500;4763
insert;10251;true;4000;3094
insert;49167;true;1600;586
insert;21537;true;7000;4723
insert;82904;true;1700;1737
insert;31648;true;1600;179
insert;13496;true;4700;3580
insert;27277;true;1000;134
insert;46060;true;1800;796
insert;34099;true;1000;149
insert;33025;true;800;46
insert;37368;true;7600;83
insert;7918;true;3600;2767
insert;99771;true;7500;4210
insert;77811;true;6100;3376
insert;99683;true;6500;4181
insert;94120;true;4800;3374
insert;73405;true;3800;2661
insert;38797;true;1100;110
insert;72275;true;3600;2530
insert;60761;true;1900;798
insert;95231;true;5300;3565
insert;77628;true;5300;3355
insert;39917;true;1000;121
insert;20533;true;8600;4590
insert;74171;true;4700;2804
insert;84;true;1200;1625
insert;89642;true;3700;2734
insert;89902;true;4000;2769
insert;7877;true;3300;2768
insert;75376;true;4300;3009
insert;45957;true;1800;785
insert;85783;true;1900;2166
insert;1327;true;1300;1825
insert;3518;true;1900;2124
insert;25178;true;1100;113
insert;90954;true;4100;2913
insert;4610;true;2400;2297
insert;95105;true;5500;3566
insert;46941;true;2100;888
insert;25621;true;1100;142
insert;8959;true;3900;2950
insert;5098;true;2700;2375
insert;95243;true;5800;3583
insert;55622;true;2500;1159
insert;16604;true;6300;4034
insert;74452;true;4200;2860
insert;95588;true;6100;3646
insert;67071;true;2300;1807
insert;78910;true;6000;3522
insert;23551;true;1200;47
insert;26032;true;1200;162
insert;16183;true;6100;3965
insert;61232;true;2100;867
insert;28919;true;1300;81
insert;9344;true;3800;3008
insert;13833;true;5300;3647
insert;84813;true;2400;2045
insert;28350;true;1500;293
insert;75072;true;5000;2987
insert;57013;true;3000;1362
insert;51569;true;1000;583
insert;17584;true;6600;4184
insert;43301;true;1200;425
insert;53939;true;1600;922
insert;43642;true;1000;470
insert;32735;true;6000;70
insert;11347;true;4800;3301
insert;80854;true;1000;1462
insert;33374;true;1000;103
insert;26057;true;1200;169
insert;1053;true;1300;1800
insert;70928;true;3200;2342
insert;28091;true;1400;246
